32.389187,86.82534,37.099915,135.60327
37.649334,149.38164,38.050716,178.14348
90.210365,280.3429,88.83527,288.45718
23.915161,82.49186,33.752995,153.03743
287.83667,15.493649,385.80405,4.759116
58.19473,90.51764,48.283035,80.45006
79.40852,190.33557,93.32872,207.96414
67.352905,171.96207,62.26399,126.83114
91.88464,209.36378,81.18881,200.17361
494.28165,240.56923,482.18835,260.8122
472.59277,187.21387,475.6892,180.65532
71.91019,238.44164,51.879715,240.66742
183.38203,238.13463,183.50316,250.62134
47.339092,144.30147,52.12874,174.53284
484.08542,260.5463,484.91595,270.6831
37.125664,249.42372,36.51466,236.89256
80.39716,201.86316,80.51311,211.8763
0.5217862,275.0205,20.577375,271.59607
466.61996,134.48665,464.9462,111.92536
85.48996,266.5442,89.40431,279.73718
62.851135,123.37723,58.741585,78.182594
292.34174,311.16187,286.8465,303.14453
237.94415,329.38135,232.93242,186.92575
429.38867,135.38156,555.59155,142.47
229.37492,23.124447,244.60562,21.20435
89.60998,288.17682,95.73975,295.77383
389.5392,10.589452,386.6722,98.15929
63.29954,75.57664,22.012793,81.57364
604.3585,110.23811,638.20685,108.79367
65.99775,190.40602,77.39557,198.65579
121.237,219.34427,120.99292,234.3403
452.5161,163.06828,450.081,189.20787
384.39618,149.3363,377.5443,366.93542
583.73834,393.23013,582.0374,403.15283
33.240013,185.63965,31.947233,195.79335
81.42442,212.69691,102.558685,209.44478
34.52825,236.45247,28.037867,237.65454
475.56406,180.01147,482.15677,167.6949
260.60602,8.19242,287.71527,15.82947
100.8769,222.84566,122.001755,217.36342
351.89276,288.10144,349.8351,395.6577
66.56708,53.264614,78.769615,189.42924
247.63309,23.304064,259.41364,20.807224
77.30336,189.25586,72.426704,171.72156
22.241028,264.47406,-0.17472604,64.46463
53.08671,186.53297,65.979485,169.32729
220.26292,185.63527,220.43665,170.62282
353.77655,379.38528,353.51837,364.36823
232.66599,181.93468,227.1642,24.364902
264.67194,25.64231,264.44458,13.123736
29.734415,293.08496,27.915022,276.7591
508.47202,238.04211,494.13144,242.30577
537.5807,410.67764,540.01874,377.98657
469.34457,114.89779,566.8599,113.39723
177.5207,317.18042,174.24162,310.6924
43.707466,238.16197,42.250656,211.8542
575.58813,26.788961,586.30005,22.201235
38.248325,198.1172,41.09136,243.09552
638.1737,151.15456,624.197,152.44026
77.93394,248.76094,168.84975,265.9097
572.9541,389.3839,572.23456,375.60623
588.2414,27.608494,576.88074,29.411322
17.422134,318.5286,6.4632053,327.62912
569.205,114.52464,562.2113,106.57897
43.09704,181.8844,40.579567,174.39026
205.61478,255.77231,185.88339,254.40262
623.7972,403.67206,619.47015,391.8402
638.3503,305.64777,626.2267,425.55945
603.4856,77.90807,585.16364,84.3032
141.88998,244.53351,109.32651,247.61205
287.9517,313.5927,296.82022,311.6278
586.79913,226.16922,595.58203,225.22516
117.780846,299.38663,163.47258,311.85086
0.45834732,342.48923,11.904834,339.48883
504.71423,376.89386,503.39752,400.57065
126.42707,123.30632,108.354935,88.60428
159.43202,231.87161,160.18243,244.47577
101.68632,211.08934,118.013695,212.88632
207.14449,269.4045,206.7676,256.87823
574.8031,311.80798,568.36523,390.74655
15.299685,332.99002,19.390162,323.1313
485.59103,190.63713,489.85995,202.5944
505.22375,167.41081,491.03613,175.38196
490.67206,204.71121,471.84326,203.74142
0.57328683,61.478962,65.76748,52.966167
591.23047,385.06607,583.6802,393.77246
404.47238,218.3835,402.14072,196.71193
399.85526,148.42448,406.79523,137.29575
47.27655,288.1241,47.290676,274.37415
505.5709,409.5638,518.44617,413.25458
629.4576,427.1115,627.522,438.01797
212.38626,254.67346,220.64386,275.11237
191.5267,249.94267,212.94824,254.04747
586.35266,241.93886,585.68994,249.4904
611.861,157.97795,638.22943,155.475
178.32431,284.13977,183.81207,288.7894
201.5288,318.26364,235.9444,326.84387
35.320885,261.8472,33.940968,276.94955
508.02203,277.93585,521.8841,279.28128
406.51517,155.8744,399.95682,148.83308
170.0068,265.49304,167.80191,275.82285
585.4889,304.34692,587.12665,296.411
506.88306,153.24591,469.38434,153.46591
568.4042,424.84195,581.3943,429.4733
372.87476,377.8317,359.08722,374.22522
34.168552,134.39816,30.091135,98.04468
414.68063,158.18803,415.1846,165.73784
532.61084,167.75974,537.33466,177.2764
385.82706,98.32701,382.37457,144.5058
618.21094,272.24432,602.6018,275.87674
388.58163,4.368808,388.53278,10.628182
582.8421,404.11154,574.38745,405.69177
43.144154,191.34367,65.61495,192.15366
285.1066,326.70834,288.73584,315.41953
174.0294,235.20987,181.13208,238.15001
454.47424,260.16205,442.26718,257.54544
472.20312,205.6844,472.6844,213.1534
520.63666,241.83165,509.20535,238.75543
409.43204,117.52513,433.21826,115.4378
479.12787,195.44829,484.82306,194.46178
401.43002,274.44418,403.2867,219.29628
581.8452,430.20627,606.8579,431.10263
181.08472,308.60718,185.66106,318.79745
480.64523,161.55765,454.50165,159.88988
576.1166,331.7946,578.2273,311.88583
605.8625,227.03606,633.67523,233.10242
378.42468,367.52856,391.40884,374.05273
166.40479,304.88068,173.76085,293.53735
413.86508,372.32022,408.67133,380.95367
537.78577,176.81989,538.92096,195.57683
159.48611,73.23344,164.24878,123.25603
398.52585,369.39328,402.7394,276.9714
574.9298,349.41864,576.3211,331.7331
464.5701,108.874725,447.82745,113.23158
538.65466,373.1921,540.27246,360.42197
185.48439,317.6739,203.52554,320.84927
629.5232,433.8217,638.6247,436.25943
620.6296,296.8747,619.19165,274.46698
592.1236,107.01657,595.7296,100.68457
529.33203,374.28354,504.35764,375.08298
536.74664,181.43477,527.6745,184.07988
49.72036,255.15894,41.291218,248.91281
409.2287,353.29825,411.84424,374.3788
459.47467,72.375404,466.92798,70.89095
261.45734,18.35407,258.7229,28.289555
359.27945,378.4115,370.90396,382.28864
206.30762,296.98483,208.03044,305.88525
502.35535,397.74228,508.3138,405.22052
586.023,216.63559,588.67584,221.0456
613.3804,386.40097,597.0573,377.6067
592.24744,237.40813,586.28687,241.57234
382.65015,365.90997,394.68216,369.63208
531.3911,398.03397,530.7298,410.6305
544.95953,295.702,543.2136,280.61475
477.0856,354.33267,476.94608,361.8763
625.07806,393.06436,633.67194,315.54706
35.80012,347.85733,33.529457,356.9757
632.8816,313.43314,639.38635,265.79724
180.84393,291.7861,171.72458,290.2949
591.8406,294.35117,579.3497,294.68887
505.66696,352.61887,488.0874,352.19876
415.4112,244.37477,415.38962,264.37476
511.1415,359.79053,506.71033,351.9683
114.24568,84.02973,123.34577,85.33046
187.04813,256.91003,187.72617,229.36519
155.77744,102.624115,142.28018,82.84846
105.74554,249.0033,74.53471,238.88246
173.30147,246.7827,172.5714,235.49907
448.0164,214.26051,463.21857,213.05052
581.9727,85.684525,587.2127,77.08067
230.65884,186.56885,223.07895,186.8406
434.39618,114.37697,432.5316,134.43604
414.64935,166.8726,414.90085,195.6204
586.9141,203.12411,586.9068,213.12503
17.731714,284.27524,0.5327992,278.39465
68.06527,187.38112,55.54562,188.38641
126.268196,231.53539,148.56772,237.79878
458.18988,99.97886,485.77435,97.01477
601.8282,425.22528,588.52325,404.93347
446.337,198.15071,445.88617,210.63443
638.2007,159.53777,594.30884,161.88986
0.47325942,1.8906126,10.627141,0.64241785
499.32785,386.51974,505.95853,362.3087
536.903,207.99971,523.16156,208.3423
607.9644,412.95346,610.3611,393.2449
30.100605,274.32016,31.26444,263.19186
620.48334,416.83813,624.4545,401.57056
211.88075,261.87088,212.00359,299.38275
50.820076,242.10226,84.30554,248.48917
568.3107,415.62222,568.42316,423.13925
64.272064,181.22397,73.06397,180.74792
36.613262,-0.5823828,0.17863482,7.315935
115.13008,293.15298,123.33577,296.33075
103.04735,290.9496,114.536896,293.69824
164.55519,279.09293,142.85199,271.39468
599.582,407.19604,602.9613,418.17538
587.82135,76.34152,596.7446,77.7194
106.66655,218.58347,115.62367,213.12282
567.04254,106.12654,596.0193,112.614006
483.44778,174.61137,478.72324,181.06308
18.570478,323.66183,22.377428,311.6383
441.48273,367.77295,436.20914,373.64923
501.87527,221.77899,538.12854,221.88242
93.85196,292.09985,105.09742,296.08795
593.28296,163.3696,591.1383,175.71419
61.018665,267.13882,65.07141,261.09174
520.54065,406.44952,526.9946,397.32544
563.4299,106.45368,569.2395,95.55279
466.84616,357.11743,445.6041,356.70694
489.97806,274.57623,487.60095,281.70013
617.53253,174.3879,617.77814,161.8682
283.85703,306.2644,287.6155,294.6139
107.9298,238.4044,127.63558,234.44139
158.25386,250.02377,140.73216,249.29576
474.37238,272.8421,489.37106,272.70242
541.2839,313.12473,541.288,323.12473
78.47795,304.0463,72.415085,297.53613
573.8975,407.41965,567.0136,412.07977
526.2742,278.8266,536.4205,267.7101
570.6314,135.59372,481.87726,136.05875
529.1208,248.50229,520.786,242.8861
459.3822,199.13843,469.44888,199.44438
39.036816,302.29095,34.54097,325.65692
405.9371,130.09805,411.3284,118.45058
493.96863,172.71477,490.541,165.66585
523.8573,175.72038,532.1821,171.18927
611.4693,294.07645,617.4482,288.7709
544.37286,320.62503,544.2466,304.3663
472.8564,77.07139,469.58545,93.41725
351.9965,398.13574,353.65173,379.4216
69.04438,325.45004,81.62847,301.67148
471.85858,218.9265,500.6615,217.87279
481.74167,366.20996,469.2428,368.71558
279.35742,314.25433,279.78473,323.0443
589.83636,243.64087,595.79333,238.31325
407.75372,136.87737,407.70596,129.36177
486.02893,96.040726,490.46454,105.06803
537.0025,265.5726,529.94714,248.40356
71.160675,297.08905,75.20858,286.95956
539.97095,359.87317,537.588,350.7655
449.33585,192.89133,455.6189,191.83862
430.72635,410.64685,426.07028,432.24054
452.1725,394.33105,449.7971,378.24728
415.2037,380.66553,413.2742,360.61066
29.461613,295.44077,20.2721,353.46506
66.45448,275.9874,60.700096,269.31027
451.7047,377.5176,461.9507,374.64508
182.05588,248.86269,173.88326,245.9773
162.03496,121.24267,154.24492,103.87274
552.7755,210.5942,557.40717,158.0617
144.3701,79.65296,153.13939,79.80732
10.906601,362.43286,0.42299506,367.72482
527.0976,475.77246,514.32434,477.8071
32.18634,280.56308,32.68531,293.14243
446.3064,209.59468,447.49695,219.45087
6.8896847,326.4369,0.56299525,326.22482
540.4079,172.49297,546.7532,174.7219
448.21347,169.39903,452.75305,152.6845
614.79675,97.04955,611.0805,106.02886
0.34855685,371.94104,8.922966,369.939
39.34268,333.10846,33.99335,343.56906
575.4396,403.72842,578.80927,390.80338
536.9519,477.35294,525.8124,476.24344
177.95291,275.89615,204.69495,271.19492
489.38028,268.13095,489.3444,260.61322
485.50943,163.59247,499.42764,162.80112
429.50748,133.99506,410.62427,136.87022
454.46408,187.61357,472.15897,185.47961
140.94456,85.47055,155.77582,116.156265
589.2687,96.35724,574.13666,99.46394
426.43222,408.41364,537.32135,440.324
453.1808,226.26819,489.4688,229.60454
604.29553,103.12039,604.9494,91.83585
420.78766,155.1156,407.6751,150.71582
454.84796,210.23369,459.1217,201.74744
580.6649,283.1339,578.09235,294.647
356.92447,46.771183,357.63495,55.66415
576.72534,59.392242,573.97644,35.52693
471.82568,170.75693,483.10593,171.15948
64.55366,255.46706,50.709347,253.7103
600.6298,420.80658,609.4069,420.57285
126.862144,83.36591,138.21323,83.97157
438.42404,362.87854,442.90067,368.3099
25.100063,421.74655,23.09148,410.4095
404.92944,198.12653,405.0466,155.61652
418.35114,264.4064,418.6712,249.36003
39.141827,192.81998,33.128807,199.2902
481.22952,132.4232,473.7695,123.63924
525.71655,390.92957,518.9506,392.96313
115.23105,93.91448,123.45321,109.19844
161.72968,340.9307,150.6147,335.64667
459.39212,217.34871,470.6413,217.4437
616.2604,396.92603,615.4623,406.86194
588.1782,58.136,594.8791,25.729233
81.58562,277.0382,75.49696,266.24225
56.41916,331.98895,70.33915,323.88406
107.83238,87.65844,117.83728,91.39532
63.114956,184.92789,71.884766,185.08719
578.34125,388.52023,574.444,381.8348
171.01709,63.100945,174.08723,113.142654
47.99803,268.07568,65.38758,260.1069
367.9641,104.37126,366.1337,183.13683
473.0347,71.79639,480.58618,72.378494
36.171856,259.30765,36.895218,251.75719
157.40846,245.6251,157.41096,233.1251
596.4077,113.619995,606.0906,107.627235
57.67639,182.18134,68.76884,173.59216
578.36017,124.49525,573.2709,134.44957
421.13263,183.13153,421.50235,154.37021
150.10336,279.22443,82.436646,260.62997
614.7954,387.37067,602.127,390.42154
482.77252,267.5807,471.7731,262.07874
638.2124,262.1091,631.4982,264.61597
33.693237,325.343,37.420864,332.8541
508.14075,205.6758,522.09985,201.35068
446.69724,267.85165,455.13187,262.36667
427.3912,432.413,443.34564,417.10495
376.28177,140.60841,377.46997,98.10669
52.932575,129.25061,58.383236,175.59464
550.3066,181.9438,551.69745,163.1119
452.54617,104.85045,459.31503,102.91525
425.0928,450.63382,424.3882,408.1248
521.2169,350.59348,521.55225,356.89218
272.32428,375.5923,274.06067,333.11215
576.63727,30.649174,579.44366,58.245136
528.8994,185.965,523.17444,173.229
18.93316,379.45193,20.908228,390.79337
136.91171,87.58132,118.14742,88.55646
473.08344,166.48643,484.60272,165.2546
489.41858,232.38866,526.9351,234.60884
477.46606,361.57968,492.0385,371.6381
256.9219,196.90298,255.62872,256.8481
610.0279,280.23462,611.4565,291.77206
245.35005,205.60707,243.12074,84.39807
365.29147,313.11682,370.43137,103.12026
469.36612,350.8394,467.3057,362.76755
69.28086,261.81778,70.274895,281.89233
567.78,395.8571,566.9816,403.2711
535.5209,435.98608,427.62015,404.87595
497.1924,193.41995,499.13812,183.08043
80.40204,260.22742,65.44452,256.315
472.83875,89.037506,482.24423,81.06035
269.65573,462.08673,258.5422,459.08194
81.28878,297.0584,88.199326,293.26022
593.1129,200.15422,604.3876,199.86514
545.93256,205.61462,546.1839,213.06396
416.11423,422.98996,421.77475,443.49768
290.7988,61.874405,291.10736,151.87762
484.26157,290.32492,504.56906,292.75003
410.64975,139.67462,428.03104,138.2381
156.90211,120.528564,125.639626,119.89887
28.090118,445.53528,43.2317,439.6495
270.1615,13.115549,272.4598,204.383
463.53687,262.69638,450.54324,269.21198
525.61066,363.78314,534.4109,363.97455
73.91245,230.7109,95.35427,237.70497
67.053345,282.08606,65.96537,276.5618
469.87668,266.79114,463.74515,262.8565
437.55643,373.5154,441.368,391.27054
429.4147,320.62628,430.82434,276.8814
174.59042,115.618256,175.06087,130.64267
438.68073,349.50867,440.58188,359.3833
493.29633,363.37277,491.39307,374.291
591.906,220.7061,599.2838,217.88634
31.35387,356.84488,30.530714,336.93057
521.59753,276.47772,505.432,271.21814
145.78748,100.53045,138.45622,87.93226
141.08104,332.40536,151.9335,339.28268
595.75476,275.64597,593.72406,288.22174
469.9665,379.45255,467.99136,394.52133
452.74216,362.1658,458.03955,369.13947
267.02014,379.3794,267.43655,365.6042
574.3101,90.603615,569.6108,104.86459
490.60938,155.82413,503.1304,156.80598
35.709793,396.86316,37.297573,408.24048
149.42723,63.526108,168.1847,61.083412
239.54245,93.099754,241.79182,219.39874
1.7330894,123.03856,3.20963,141.96591
23.328876,417.85114,10.600876,420.5095
47.851692,443.523,30.482805,445.7814
407.6008,397.15405,410.46912,402.5426
0.42045352,307.76178,15.54993,299.2417
459.39355,132.07233,444.40845,133.48077
598.8747,132.40501,590.9049,124.10619
598.06287,24.361546,590.7457,58.15114
315.57504,139.36705,315.68265,155.62462
20.571138,391.14166,16.699114,398.02606
80.629555,225.60088,71.95258,223.96378
534.9167,367.39203,528.78735,373.81415
536.2195,354.31357,524.1681,351.51654
632.1707,206.79285,636.0437,161.80344
